wellId,date,region,oilProduction,gasProduction,waterProduction,runtime,chemicalCost,maintenanceCost
WELL-072,2023-04,STACK,442.0000,1162.0000,272.0000,0.0000,7517.0000,5849.0000
WELL-072,2023-05,STACK,443.0000,1086.0000,292.0000,0.0000,5951.0000,4063.0000
WELL-072,2023-06,STACK,453.0000,974.0000,295.0000,30.5000,6485.0000,5596.0000
WELL-072,2023-07,STACK,397.0000,971.0000,224.0000,29.8000,7350.0000,5809.0000
WELL-072,2023-08,STACK,377.0000,994.0000,125.0000,30.8000,6389.0000,2267.0000
WELL-072,2023-09,STACK,338.0000,931.0000,218.0000,30.8000,5327.0000,3404.0000
WELL-072,2023-10,STACK,362.0000,746.0000,154.0000,28.2000,7522.0000,5995.0000
WELL-072,2023-11,STACK,343.0000,803.0000,115.0000,29.5000,7357.0000,2647.0000
WELL-072,2023-12,STACK,334.0000,782.0000,198.0000,28.7000,6479.0000,2660.0000
WELL-073,2022-01,STACK,998.0000,2287.0000,357.0000,30.7000,7845.0000,4056.0000
WELL-073,2022-02,STACK,986.0000,2216.0000,455.0000,29.4000,6416.0000,2075.0000
WELL-073,2022-03,STACK,1079.0000,2426.0000,653.0000,30.0000,5147.0000,4512.0000
WELL-073,2022-04,STACK,931.0000,2209.0000,650.0000,28.7000,7282.0000,3916.0000
WELL-073,2022-05,STACK,909.0000,2019.0000,570.0000,28.7000,5327.0000,5765.0000
WELL-073,2022-06,STACK,932.0000,1752.0000,554.0000,30.4000,6550.0000,5054.0000
WELL-073,2022-07,STACK,833.0000,1938.0000,410.0000,30.2000,7816.0000,4596.0000
WELL-073,2022-08,STACK,809.0000,1638.0000,518.0000,30.1000,7629.0000,5498.0000
WELL-073,2022-09,STACK,676.0000,1818.0000,433.0000,28.1000,6428.0000,4136.0000
WELL-073,2022-10,STACK,663.0000,1713.0000,302.0000,30.3000,6904.0000,5951.0000
WELL-073,2022-11,STACK,676.0000,1395.0000,285.0000,28.4000,5123.0000,5505.0000
WELL-073,2022-12,STACK,691.0000,1337.0000,283.0000,28.4000,6019.0000,4707.0000
WELL-073,2023-01,STACK,628.0000,1474.0000,354.0000,28.0000,5791.0000,4895.0000
WELL-073,2023-02,STACK,591.0000,1325.0000,303.0000,29.0000,6806.0000,3352.0000
WELL-073,2023-03,STACK,572.0000,1132.0000,389.0000,29.3000,7608.0000,5824.0000
WELL-073,2023-04,STACK,465.0000,1049.0000,277.0000,28.5000,7334.0000,3533.0000
WELL-073,2023-05,STACK,509.0000,1147.0000,308.0000,35.0000,7076.0000,5704.0000
WELL-073,2023-06,STACK,440.0000,1034.0000,257.0000,29.8000,6301.0000,3555.0000
WELL-073,2023-07,STACK,477.0000,986.0000,263.0000,29.1000,7020.0000,5753.0000
WELL-073,2023-08,STACK,380.0000,969.0000,210.0000,28.1000,6373.0000,3246.0000
WELL-073,2023-09,STACK,406.0000,937.0000,135.0000,30.4000,7464.0000,2722.0000
WELL-073,2023-10,STACK,394.0000,830.0000,156.0000,29.1000,7192.0000,2427.0000
WELL-073,2023-11,STACK,324.0000,829.0000,140.0000,30.0000,6788.0000,5547.0000
WELL-073,2023-12,STACK,347.0000,825.0000,196.0000,29.5000,5285.0000,4662.0000
WELL-074,2022-01,STACK,1256.0000,3911.0000,541.0000,30.5000,7865.0000,2311.0000
WELL-074,2022-02,STACK,1265.0000,4141.0000,449.0000,30.3000,5135.0000,2670.0000
WELL-074,2022-03,STACK,1323.0000,3951.0000,465.0000,31.0000,7666.0000,5442.0000
WELL-074,2022-04,STACK,1215.0000,3683.0000,500.0000,30.5000,5946.0000,4884.0000
WELL-074,2022-05,STACK,1131.0000,3262.0000,703.0000,29.9000,6111.0000,4754.0000
WELL-074,2022-06,STACK,1094.0000,3249.0000,437.0000,29.8000,5797.0000,4317.0000
WELL-074,2022-07,STACK,1073.0000,3188.0000,650.0000,28.9000,5938.0000,3805.0000
WELL-074,2022-08,STACK,932.0000,2768.0000,360.0000,28.8000,7542.0000,4401.0000
WELL-074,2022-09,STACK,858.0000,2668.0000,518.0000,29.9000,5960.0000,2194.0000
WELL-074,2022-10,STACK,766.0000,2367.0000,270.0000,29.5000,6702.0000,3352.0000
WELL-074,2022-11,STACK,764.0000,2606.0000,288.0000,29.5000,5651.0000,2318.0000
WELL-074,2022-12,STACK,841.0000,2442.0000,534.0000,30.4000,6555.0000,2522.0000
WELL-074,2023-01,STACK,709.0000,2248.0000,322.0000,28.6000,5629.0000,5588.0000
WELL-074,2023-02,STACK,719.0000,2133.0000,448.0000,29.8000,5556.0000,2462.0000
WELL-074,2023-03,STACK,611.0000,1981.0000,322.0000,30.9000,7267.0000,4425.0000
WELL-074,2023-04,STACK,605.0000,1948.0000,249.0000,28.5000,7480.0000,3025.0000
WELL-074,2023-05,STACK,622.0000,1693.0000,209.0000,29.3000,7711.0000,4788.0000
WELL-074,2023-06,STACK,614.0000,1824.0000,186.0000,30.0000,7368.0000,5705.0000
WELL-074,2023-07,STACK,565.0000,1470.0000,249.0000,29.2000,6551.0000,5257.0000
WELL-074,2023-08,STACK,530.0000,1402.0000,193.0000,29.8000,5304.0000,5060.0000
WELL-074,2023-09,STACK,486.0000,1450.0000,280.0000,30.7000,6508.0000,3645.0000
WELL-074,2023-10,STACK,457.0000,1266.0000,202.0000,29.4000,5599.0000,3976.0000
WELL-074,2023-11,STACK,394.0000,1206.0000,135.0000,28.8000,5018.0000,4220.0000
WELL-074,2023-12,STACK,425.0000,1287.0000,256.0000,29.7000,5103.0000,3675.0000
WELL-075,2022-01,Merge,1136.0000,4699.0000,777.0000,30.9000,5385.0000,3717.0000
WELL-075,2022-02,Merge,1126.0000,4493.0000,600.0000,30.6000,7397.0000,4896.0000
WELL-075,2022-03,Merge,1096.0000,4500.0000,473.0000,30.3000,5574.0000,4743.0000
WELL-075,2022-04,Merge,921.0000,3781.0000,547.0000,29.4000,7834.0000,5853.0000
WELL-075,2022-05,Merge,1001.0000,3479.0000,561.0000,30.1000,7986.0000,5273.0000
WELL-075,2022-06,Merge,868.0000,3249.0000,302.0000,28.2000,5910.0000,4798.0000
WELL-075,2022-07,Merge,884.0000,3142.0000,315.0000,30.1000,7507.0000,4258.0000
WELL-075,2022-08,Merge,778.0000,3083.0000,503.0000,28.1000,5236.0000,3756.0000
WELL-075,2022-09,Merge,718.0000,3261.0000,328.0000,29.9000,7784.0000,2087.0000
WELL-075,2022-10,Merge,740.0000,3099.0000,272.0000,29.9000,7163.0000,5828.0000
WELL-075,2022-11,Merge,723.0000,2756.0000,351.0000,30.8000,7795.0000,3172.0000
WELL-075,2022-12,Merge,639.0000,2387.0000,405.0000,29.1000,5815.0000,3282.0000
WELL-075,2023-01,Merge,580.0000,2221.0000,219.0000,28.0000,6402.0000,2133.0000
WELL-075,2023-02,Merge,625.0000,2172.0000,220.0000,28.6000,7163.0000,5313.0000
WELL-075,2023-03,Merge,500.0000,2255.0000,210.0000,29.2000,6391.0000,2468.0000
WELL-075,2023-04,Merge,562.0000,2198.0000,340.0000,28.4000,7847.0000,4689.0000
WELL-075,2023-05,Merge,523.0000,2092.0000,227.0000,30.7000,7384.0000,2318.0000
WELL-075,2023-06,Merge,481.0000,1790.0000,262.0000,29.5000,6862.0000,2312.0000
WELL-075,2023-07,Merge,440.0000,1972.0000,266.0000,29.1000,6114.0000,2895.0000
WELL-075,2023-08,Merge,467.0000,1676.0000,166.0000,30.9000,7431.0000,2898.0000
WELL-075,2023-09,Merge,374.0000,1645.0000,238.0000,29.0000,6825.0000,2861.0000
WELL-075,2023-10,Merge,365.0000,1670.0000,171.0000,29.9000,7935.0000,2749.0000
WELL-075,2023-11,Merge,353.0000,1377.0000,235.0000,31.0000,7975.0000,4096.0000
WELL-075,2023-12,Merge,380.0000,1525.0000,265.0000,28.1000,6600.0000,3308.0000
